element_name,element
coordinator,E16693
demeaning,E16694
divinely,E16695
domineering,E16696
exorbitantly,E16697
fbi,E16698
ferret,E16699
generate,E16700
gird,E16701
glorification,E16702
induct,E16703
longshoreman,E16704
markham,E16705
maternal,E16706
meaningful,E16707
milestone,E16708
nato,E16709
nonoccupational,E16710
occupational,E16711
overstaffing,E16712
periphery,E16713
prayerfully,E16714
precluding,E16715
presumes,E16716
psalmist,E16717
redeployment,E16718
redirected,E16719
revitalized,E16720
rewarding,E16721
sector,E16722
sobering,E16723
socialized,E16724
soulless,E16725
stalemate,E16726
striker,E16727
survivorship,E16728
tirelessly,E16729
aerial,E16730
arab,E16731
awesome,E16732
baghdad,E16733
blueprint,E16734
carryovers,E16735
conquering,E16736
delineation,E16737
dental,E16738
duplicity,E16739
endorsed,E16740
erase,E16741
escapee,E16742
everstronger,E16743
fha,E16744
fingerprinting,E16745
firepower,E16746
forebear,E16747
forthrightly,E16748
fringe,E16749
homebuilding,E16750
hotel,E16751
imaginative,E16752
imaginatively,E16753
iraq,E16754
keystone,E16755
marvelously,E16756
millstone,E16757
nonexistent,E16758
obsolescence,E16759
operational,E16760
otc,E16761
outdoors,E16762
overexpanded,E16763
overhauled,E16764
pall,E16765
payroll,E16766
prelude,E16767
pricedepressing,E16768
realistically,E16769
restaurant,E16770
rewarder,E16771
shine,E16772
shriveled,E16773
smallbusiness,E16774
stabilized,E16775
superb,E16776
thrives,E16777
unbalance,E16778
uncorrected,E16779
ussr,E16780
wagehour,E16781
watchword,E16782
zigzag,E16783
analyst,E16784
counselling,E16785
deployed,E16786
echelon,E16787
enunciate,E16788
exemplified,E16789
foreshadow,E16790
heralding,E16791
measuring,E16792
motivate,E16793
parolee,E16794
regularize,E16795
steer,E16796
sterile,E16797
surging,E16798
transformed,E16799
uncomplicated,E16800
underscored,E16801
aria,E16802
attacker,E16803
ballistic,E16804
bewilder,E16805
blandishment,E16806
catchword,E16807
chariot,E16808
cohesive,E16809
compartment,E16810
confusing,E16811
consensus,E16812
countering,E16813
crack,E16814
creatively,E16815
crucially,E16816
crust,E16817
dishearten,E16818
evidencing,E16819
exclusiveness,E16820
expansionist,E16821
facilitates,E16822
finalized,E16823
funnel,E16824
funneling,E16825
handcuff,E16826
hardworking,E16827
harnessed,E16828
hinders,E16829
homework,E16830
inclusiveness,E16831
irresolute,E16832
jupiter,E16833
multiple,E16834
overall,E16835
pointless,E16836
polaris,E16837
reminiscent,E16838
repayable,E16839
spurring,E16840
stressing,E16841
superbly,E16842
supremely,E16843
thor,E16844
titan,E16845
translating,E16846
uneasily,E16847
unimagined,E16848
unleash,E16849
versatile,E16850
atlas,E16851
bolstered,E16852
brightened,E16853
burgeoning,E16854
catastrophic,E16855
collar,E16856
digress,E16857
disdain,E16858
dramatically,E16859
entrusts,E16860
fading,E16861
fighter,E16862
flare,E16863
floodlighted,E16864
forthright,E16865
glibly,E16866
highlight,E16867
intensively,E16868
marshalled,E16869
melt,E16870
monumental,E16871
noting,E16872
persuading,E16873
picketing,E16874
practicality,E16875
racketeering,E16876
reaffirms,E16877
recognizable,E16878
regress,E16879
robin,E16880
rocketry,E16881
scrap,E16882
scripture,E16883
selfless,E16884
significantly,E16885
soaring,E16886
swayed,E16887
swiftness,E16888
taiwan,E16889
tired,E16890
update,E16891
vacillation,E16892
antarctica,E16893
astrophysics,E16894
bait,E16895
ban,E16896
combatted,E16897
complacent,E16898
distorter,E16899
distortion,E16900
enlighten,E16901
fiscally,E16902
fissure,E16903
focal,E16904
fountainhead,E16905
frustration,E16906
gnawing,E16907
grimly,E16908
hypodermic,E16909
ideology,E16910
imperils,E16911
innuendo,E16912
insanity,E16913
interbranch,E16914
lastingly,E16915
launch,E16916
manageable,E16917
miraculous,E16918
nagging,E16919
noncompetitive,E16920
opportunism,E16921
oxcart,E16922
percentagewise,E16923
persuasiveness,E16924
reasoned,E16925
reassessment,E16926
relay,E16927
resurgent,E16928
roadblock,E16929
runway,E16930
semantic,E16931
slippery,E16932
softness,E16933
telescope,E16934
titanic,E16935
trumpeted,E16936
unbelievably,E16937
uniqueness,E16938
vestibule,E16939
weathered,E16940
woefully,E16941
accommodates,E16942
additive,E16943
administratively,E16944
allen,E16945
amerika,E16946
anzus,E16947
astronaut,E16948
carded,E16949
carryover,E16950
cento,E16951
circumnavigated,E16952
consequential,E16953
coping,E16954
cosmetic,E16955
cruised,E16956
deposed,E16957
deterrence,E16958
domestically,E16959
dormitory,E16960
dulles,E16961
erode,E16962
essentiality,E16963
evolving,E16964
feint,E16965
forecasting,E16966
fourfold,E16967
heartland,E16968
herter,E16969
icbm,E16970
implemented,E16971
intermittent,E16972
irbms,E16973
jim,E16974
kilowatt,E16975
lao,E16976
lebanese,E16977
minuteman,E16978
moon,E16979
multipurpose,E16980
nasa,E16981
nixon,E16982
orbital,E16983
overspending,E16984
pioneering,E16985
prescription,E16986
propellant,E16987
psychology,E16988
quemoy,E16989
racketeer,E16990
radiation,E16991
radioisotope,E16992
radiological,E16993
reconstituted,E16994
rehabilitated,E16995
replaces,E16996
replacing,E16997
saturn,E16998
scenic,E16999
sharecropper,E17000
tibet,E17001
tiro,E17002
tracked,E17003
tractor,E17004
travelled,E17005
un,E17006
unclean,E17007
underway,E17008
unrepentant,E17009
wondrous,E17010
activated,E17011
agenda,E17012
automation,E17013
bask,E17014
bequeath,E17015
berliner,E17016
bleeding,E17017
bolshevik,E17018
brainpower,E17019
ccc,E17020
chafe,E17021
choking,E17022
confrontation,E17023
congressionally,E17024
cough,E17025
counterpart,E17026
cracking,E17027
dentist,E17028
devaluation,E17029
diphtheria,E17030
diplomat,E17031
envisioning,E17032
functionally,E17033
glimpse,E17034
hammarskjold,E17035
headline,E17036
hemispheric,E17037
immunization,E17038
inglorious,E17039
investigative,E17040
jam,E17041
khrushchev,E17042
lindbergh,E17043
literacy,E17044
log,E17045
maximize,E17046
mccormack,E17047
meshed,E17048
mister,E17049
outgrowing,E17050
patchwork,E17051
pile,E17052
polio,E17053
portray,E17054
racing,E17055
rayburn,E17056
reorienting,E17057
reshaping,E17058
rumble,E17059
sam,E17060
scored,E17061
sealift,E17062
secretariat,E17063
sharpest,E17064
someday,E17065
stocking,E17066
sunlight,E17067
tailored,E17068
teeth,E17069
tetanus,E17070
tormented,E17071
tourist,E17072
troika,E17073
undramatic,E17074
unilateral,E17075
unrelated,E17076
volatile,E17077
volcanic,E17078
whooping,E17079
winner,E17080
workaday,E17081
worsen,E17082
aligning,E17083
anderson,E17084
astern,E17085
blowing,E17086
blunted,E17087
booming,E17088
concerting,E17089
consenting,E17090
custodial,E17091
depresses,E17092
disarray,E17093
distorts,E17094
dogmatism,E17095
emergent,E17096
faltered,E17097
flagged,E17098
fracture,E17099
gerald,E17100
handout,E17101
heading,E17102
humming,E17103
indivisible,E17104
irreparably,E17105
lagging,E17106
macmillan,E17107
marx,E17108
nassau,E17109
outskirt,E17110
overshadows,E17111
pendell,E17112
phased,E17113
prognosis,E17114
protectionism,E17115
regimentation,E17116
resenting,E17117
resettle,E17118
resilient,E17119
restrictionism,E17120
retardation,E17121
rudolf,E17122
spearpoint,E17123
starkly,E17124
structural,E17125
tempered,E17126
thrived,E17127
transform,E17128
tune,E17129
undercut,E17130
unwanted,E17131
uphill,E17132
valve,E17133
antiguerilla,E17134
appalachia,E17135
bridging,E17136
clarity,E17137
counseling,E17138
courthouse,E17139
dilutes,E17140
disprove,E17141
echoed,E17142
fitzgerald,E17143
focusing,E17144
fritter,E17145
fumble,E17146
hanoi,E17147
infiltration,E17148
invent,E17149
jobless,E17150
kennedy,E17151
migrant,E17152
nam,E17153
oas,E17154
obligational,E17155
pinpointed,E17156
plutonium,E17157
retraining,E17158
salvaging,E17159
sorrowful,E17160
standstill,E17161
unemployable,E17162
viet,E17163
youngster,E17164
angular,E17165
bleak,E17166
caliche,E17167
cleanup,E17168
contaminated,E17169
dwindling,E17170
emptiness,E17171
fester,E17172
firsthand,E17173
guidepost,E17174
irrepressible,E17175
landscape,E17176
oasis,E17177
panel,E17178
pathfinder,E17179
pedernales,E17180
poisoning,E17181
preschool,E17182
reemerged,E17183
reunification,E17184
seashore,E17185
spearhead,E17186
struggled,E17187
television,E17188
tonight,E17189
trapped,E17190
unequalled,E17191
unspoiled,E17192
awareness,E17193
dim,E17194
earmark,E17195
ennoble,E17196
federalism,E17197
goodnight,E17198
nondiscrimination,E17199
nondiscriminatory,E17200
proliferation,E17201
restructure,E17202
revitalizing,E17203
scarred,E17204
shattering,E17205
streamline,E17206
supersonic,E17207
troubling,E17208
truman,E17209
vietnam,E17210
vietnamese,E17211
whet,E17212
airsheds,E17213
airwave,E17214
antimissile,E17215
brandeis,E17216
bugging,E17217
credible,E17218
electronic,E17219
evaluated,E17220
fogarty,E17221
frustrating,E17222
ghetto,E17223
inexorably,E17224
kidnaped,E17225
legislatively,E17226
lobbying,E17227
lung,E17228
manmade,E17229
medicare,E17230
nonstrategic,E17231
opa,E17232
overrunning,E17233
pipeline,E17234
privacy,E17235
romania,E17236
rostrum,E17237
seato,E17238
shadowed,E17239
slammed,E17240
snooping,E17241
streamlined,E17242
subcontinent,E17243
subsides,E17244
terrorism,E17245
tortured,E17246
unpopular,E17247
upgrade,E17248
venom,E17249
westmoreland,E17250
wiretapping,E17251
banning,E17252
bicentennial,E17253
birthday,E17254
bravest,E17255
cleaner,E17256
clinical,E17257
controllable,E17258
cyprus,E17259
cyrus,E17260
deterring,E17261
este,E17262
extremism,E17263
fanfare,E17264
flammable,E17265
flared,E17266
frontline,E17267
glassboro,E17268
grammar,E17269
holiness,E17270
homeowner,E17271
journalist,E17272
kosygin,E17273
lsd,E17274
marketplace,E17275
medicaid,E17276
oratory,E17277
paycheck,E17278
penalizing,E17279
pope,E17280
pour,E17281
prenatal,E17282
redwood,E17283
singapore,E17284
slowed,E17285
tap,E17286
tutored,E17287
vance,E17288
antipoverty,E17289
brevard,E17290
cream,E17291
detest,E17292
dirksen,E17293
doorkeeper,E17294
enclave,E17295
flesh,E17296
hubert,E17297
humphrey,E17298
kappel,E17299
mansfield,E17300
mike,E17301
nonproliferation,E17302
paradox,E17303
philosophical,E17304
pretty,E17305
random,E17306
riffle,E17307
russell,E17308
tem,E17309
totalitarianism,E17310
unstinting,E17311
walked,E17312
budgeted,E17313
burglary,E17314
contaminate,E17315
deafened,E17316
decayed,E17317
dingy,E17318
foothill,E17319
forsake,E17320
garage,E17321
garbage,E17322
indefinable,E17323
insoluble,E17324
involvement,E17325
linchpin,E17326
litter,E17327
minimal,E17328
motivated,E17329
naive,E17330
noise,E17331
overblown,E17332
parkland,E17333
penalizes,E17334
persuasively,E17335
pioneered,E17336
polluter,E17337
popularity,E17338
pornography,E17339
redirect,E17340
rocked,E17341
rundown,E17342
smog,E17343
suffocated,E17344
tag,E17345
terrorized,E17346
unbearable,E17347
unhappiest,E17348
affront,E17349
allocated,E17350
beckoned,E17351
crept,E17352
elite,E17353
eloquently,E17354
expansionary,E17355
freshman,E17356
functional,E17357
healthiest,E17358
loser,E17359
nightmare,E17360
refreshed,E17361
reignite,E17362
revitalize,E17363
scattering,E17364
trash,E17365
undreamed,E17366
whittier,E17367
aging,E17368
anyplace,E17369
bipartisanship,E17370
engulfed,E17371
enshrines,E17372
finger,E17373
mattered,E17374
reminds,E17375
robust,E17376
sensitivity,E17377
shouting,E17378
stirrup,E17379
timeless,E17380
understandably,E17381
bolster,E17382
concise,E17383
credibility,E17384
crossroad,E17385
dialogue,E17386
facet,E17387
finite,E17388
fuzzy,E17389
livable,E17390
outweighs,E17391
overview,E17392
plagued,E17393
pragmatic,E17394
rededication,E17395
refuel,E17396
soared,E17397
biggest,E17398
breakthrough,E17399
bureaucrat,E17400
campus,E17401
caseload,E17402
cooperates,E17403
corrodes,E17404
crier,E17405
demeans,E17406
dinner,E17407
dirtier,E17408
disadvantaged,E17409
disengagement,E17410
flexibly,E17411
heroin,E17412
israeli,E17413
knee,E17414
lyndon,E17415
pacing,E17416
solidify,E17417
spendable,E17418
spiraling,E17419
sustainable,E17420
targeting,E17421
ups,E17422
usher,E17423
watergate,E17424
windfall,E17425
arithmetic,E17426
automotive,E17427
bluntly,E17428
coexistence,E17429
corrects,E17430
cumulatively,E17431
cutoff,E17432
decontrol,E17433
deferral,E17434
deregulation,E17435
energize,E17436
environmental,E17437
envisions,E17438
grossing,E17439
insulation,E17440
invulnerable,E17441
matching,E17442
moderating,E17443
nonetheless,E17444
powerplants,E17445
proliferated,E17446
proliferating,E17447
someplace,E17448
stabilizes,E17449
supplier,E17450
swore,E17451
thermal,E17452
version,E17453
vladivostok,E17454
vulnerability,E17455
worsening,E17456
airline,E17457
angola,E17458
blindfolded,E17459
decisionmaking,E17460
dialog,E17461
downgrading,E17462
dump,E17463
engrave,E17464
ensures,E17465
envision,E17466
eroded,E17467
forgiven,E17468
handgun,E17469
highcrime,E17470
hobbled,E17471
inscription,E17472
kneeling,E17473
lap,E17474
magic,E17475
megaton,E17476
noninflationary,E17477
overconfident,E17478
paradise,E17479
paraphrase,E17480
redtape,E17481
remade,E17482
revitalization,E17483
slowing,E17484
terrifying,E17485
testament,E17486
tighten,E17487
tom,E17488
towering,E17489
trucking,E17490
unison,E17491
wednesday,E17492
amen,E17493
bedrock,E17494
belatedly,E17495
bolling,E17496
branched,E17497
brezhnev,E17498
carl,E17499
charlie,E17500
clem,E17501
compassionate,E17502
cumbersome,E17503
dancer,E17504
dick,E17505
disparaged,E17506
dwindle,E17507
edged,E17508
escalated,E17509
floodgate,E17510
geothermal,E17511
gladness,E17512
harley,E17513
honeymoon,E17514
illuminated,E17515
infallibility,E17516
joyous,E17517
leveled,E17518
loggerhead,E17519
measurement,E17520
optimist,E17521
oscillate,E17522
perkins,E17523
pessimist,E17524
pete,E17525
psychologically,E17526
renewable,E17527
rodino,E17528
shortchanged,E17529
sid,E17530
solar,E17531
sophistication,E17532
specter,E17533
steed,E17534
symbolizes,E17535
synchronizing,E17536
thy,E17537
trident,E17538
yates,E17539
aggravates,E17540
alltime,E17541
bypassed,E17542
chopping,E17543
controversial,E17544
crystalized,E17545
dramatized,E17546
escalation,E17547
gobbledygook,E17548
haunted,E17549
hispanic,E17550
ideological,E17551
listening,E17552
lobbyist,E17553
longstanding,E17554
metcalf,E17555
panamanian,E17556
paperwork,E17557
passionately,E17558
reconfirmed,E17559
stale,E17560
trillion,E17561
climbed,E17562
containment,E17563
contriving,E17564
deng,E17565
endlessly,E17566
erupt,E17567
indistinct,E17568
myth,E17569
namibia,E17570
noncontroversial,E17571
poseidon,E17572
racism,E17573
reshaped,E17574
rhodesia,E17575
simplistic,E17576
smuggled,E17577
sophisticated,E17578
sunset,E17579
supportive,E17580
thundercloud,E17581
unrealized,E17582
unwinding,E17583
unworkable,E17584
verifiable,E17585
wallposters,E17586
warhead,E17587
wracked,E17588
xiaoping,E17589
afghanistan,E17590
deploy,E17591
encompassing,E17592
fossil,E17593
gaza,E17594
harmed,E17595
hormuz,E17596
interacts,E17597
islamic,E17598
lippmann,E17599
normalize,E17600
northeast,E17601
opec,E17602
palestinian,E17603
projection,E17604
rearmed,E17605
sinai,E17606
static,E17607
achievable,E17608
achieveable,E17609
acid,E17610
addict,E17611
adolescent,E17612
adolfo,E17613
adoptive,E17614
affiliate,E17615
affordable,E17616
afghan,E17617
airlifting,E17618
allowable,E17619
alton,E17620
ambitiously,E17621
amtrak,E17622
andes,E17623
applicability,E17624
asean,E17625
assignee,E17626
authoritarianism,E17627
auto,E17628
backfitted,E17629
barry,E17630
benefitting,E17631
berth,E17632
berthing,E17633
bilateral,E17634
biomass,E17635
bubble,E17636
buffer,E17637
bulkers,E17638
businessowners,E17639
cab,E17640
cambodia,E17641
carbon,E17642
cd,E17643
cdbg,E17644
centerpiece,E17645
centrality,E17646
centralizes,E17647
ceta,E17648
chad,E17649
chap,E17650
chessie,E17651
chi,E17652
chrysler,E17653
clarifies,E17654
cleland,E17655
coastland,E17656
collaborative,E17657
commando,E17658
commemorated,E17659
communization,E17660
compatibility,E17661
competitively,E17662
complemented,E17663
computer,E17664
condominium,E17665
conrail,E17666
consortium,E17667
cooperatively,E17668
coordinative,E17669
culmination,E17670
curtis,E17671
cyclicality,E17672
darker,E17673
debilitating,E17674
decontrolled,E17675
democratically,E17676
deregulated,E17677
detente,E17678
dioxide,E17679
discrete,E17680
disincentive,E17681
disruptive,E17682
doctrinal,E17683
dominica,E17684
drawdown,E17685
dredging,E17686
duplicative,E17687
educationally,E17688
eeoc,E17689
enactable,E17690
enquiry,E17691
ensured,E17692
environmentally,E17693
equalled,E17694
equivalence,E17695
escalate,E17696
espousal,E17697
esquivel,E17698
ethnic,E17699
euphoria,E17700
evaluate,E17701
evaluating,E17702
evenhandedly,E17703
exemplifies,E17704
exodus,E17705
exploratory,E17706
fao,E17707
feedgrains,E17708
fidel,E17709
fragile,E17710
fragmented,E17711
fy,E17712
gaseous,E17713
gasohol,E17714
generic,E17715
ghana,E17716
gnp,E17717
governmentwide,E17718
grs,E17719
guideline,E17720
habitat,E17721
healthcare,E17722
helsinki,E17723
herbicide,E17724
hhs,E17725
highlighted,E17726
hodgepodge,E17727
homebuilder,E17728
homebuyers,E17729
homecoming,E17730
homeownership,E17731
honduran,E17732
hud,E17733
humankind,E17734
hundredweight,E17735
iea,E17736
illuminate,E17737
imbalance,E17738
imf,E17739
immunized,E17740
imprecise,E17741
indexing,E17742
indigenous,E17743
industrializing,E17744
inefficiently,E17745
infce,E17746
infrastructure,E17747
injection,E17748
innovative,E17749
insensitively,E17750
institutionalization,E17751
integrate,E17752
interaction,E17753
intercity,E17754
intercommunal,E17755
interfund,E17756
intransigence,E17757
kampuchea,E17758
kemeny,E17759
landsat,E17760
leg,E17761
liberalization,E17762
libyan,E17763
liked,E17764
linkage,E17765
liquefaction,E17766
luther,E17767
mainstream,E17768
mainstreaming,E17769
malnutrition,E17770
manipulated,E17771
marshalling,E17772
max,E17773
mbda,E17774
mcduffie,E17775
median,E17776
mediatory,E17777
medigap,E17778
micronesia,E17779
minh,E17780
moderated,E17781
mondale,E17782
monitoring,E17783
mph,E17784
multiracial,E17785
mumps,E17786
newborn,E17787
newsroom,E17788
nhsc,E17789
nigeria,E17790
nobel,E17791
nonaligned,E17792
norm,E17793
normalization,E17794
nosedive,E17795
nourishment,E17796
oau,E17797
objectively,E17798
ocs,E17799
ofccp,E17800
omb,E17801
omnibus,E17802
ongoing,E17803
orientation,E17804
outdated,E17805
outreach,E17806
overarching,E17807
overdependence,E17808
overdose,E17809
overlapping,E17810
overly,E17811
overpromise,E17812
overregulation,E17813
overspend,E17814
paratransit,E17815
pate,E17816
perez,E17817
photovoltaics,E17818
pinpoint,E17819
pivotal,E17820
planetary,E17821
pluralistic,E17822
policymaking,E17823
posing,E17824
postsecondary,E17825
precipitous,E17826
predictable,E17827
predictably,E17828
pregnancy,E17829
premised,E17830
preposition,E17831
prepositioning,E17832
procedural,E17833
processing,E17834
programming,E17835
provider,E17836
quita,E17837
radioactive,E17838
reactivated,E17839
reactivating,E17840
reactor,E17841
reauthorization,E17842
reauthorized,E17843
reauthorizing,E17844
reconvening,E17845
recreational,E17846
redefining,E17847
refinanced,E17848
refocused,E17849
refundable,E17850
reintegration,E17851
rejoin,E17852
renegotiated,E17853
reorient,E17854
reorientation,E17855
repository,E17856
rescheduling,E17857
reservist,E17858
resettled,E17859
resettlement,E17860
ridership,E17861
riobamba,E17862
roncador,E17863
sadat,E17864
safehaven,E17865
sahara,E17866
sba,E17867
scholarly,E17868
seabed,E17869
seapower,E17870
sectoral,E17871
sensing,E17872
serrano,E17873
shortfall,E17874
simplifies,E17875
slice,E17876
slot,E17877
slowdown,E17878
somalia,E17879
soybean,E17880
spacelab,E17881
spectre,E17882
spinal,E17883
spotlighted,E17884
spouse,E17885
springboard,E17886
squeeze,E17887
starkest,E17888
steadfastedness,E17889
stemming,E17890
streamlining,E17891
stressed,E17892
structured,E17893
subtitle,E17894
sueno,E17895
superfund,E17896
survivability,E17897
symbolically,E17898
tahoe,E17899
tape,E17900
tarapur,E17901
targeted,E17902
teenager,E17903
telecommunication,E17904
terrestrial,E17905
thai,E17906
thailand,E17907
thread,E17908
timetable,E17909
tip,E17910
tireless,E17911
tlatelolco,E17912
tobago,E17913
toxic,E17914
transshippers,E17915
trigger,E17916
triggered,E17917
trucker,E17918
tunisian,E17919
udag,E17920
uganda,E17921
umbrella,E17922
unacceptably,E17923
unaddressed,E17924
unambiguously,E17925
unclear,E17926
underserved,E17927
unhcr,E17928
unleaded,E17929
unloading,E17930
unpalatable,E17931
unpredictable,E17932
upcoming,E17933
updating,E17934
va,E17935
viability,E17936
ville,E17937
vocal,E17938
waldheim,E17939
wealthier,E17940
weaponry,E17941
wic,E17942
wiretap,E17943
workplace,E17944
zimbabwe,E17945
zimbabwean,E17946
annualized,E17947
autoworkers,E17948
backsliding,E17949
barbed,E17950
bastion,E17951
cancun,E17952
clock,E17953
delano,E17954
denton,E17955
deregulating,E17956
deteriorate,E17957
digit,E17958
dived,E17959
doubter,E17960
emulated,E17961
entitlement,E17962
envisioned,E17963
epitomized,E17964
fooled,E17965
forgo,E17966
helicopter,E17967
icy,E17968
imponderable,E17969
jeremiah,E17970
lenny,E17971
lumberjack,E17972
minefield,E17973
naivete,E17974
onslaught,E17975
overcame,E17976
overpowering,E17977
pessimistic,E17978
plug,E17979
podium,E17980
pothole,E17981
pow,E17982
pump,E17983
ramp,E17984
realignment,E17985
reinvest,E17986
retreating,E17987
rout,E17988
routinely,E17989
saluted,E17990
skutnik,E17991
spark,E17992
stagflation,E17993
steelworker,E17994
steubenville,E17995
subsidize,E17996
supermarket,E17997
swap,E17998
unsung,E17999
worrying,E18000
baruch,E18001
chip,E18002
chorus,E18003
coalfield,E18004
combustion,E18005
competitiveness,E18006
cybernetics,E18007
drumbeat,E18008
easter,E18009
flowering,E18010
gamble,E18011
idealist,E18012
interviewed,E18013
looming,E18014
math,E18015
mend,E18016
misspoke,E18017
mx,E18018
mystifying,E18019
overpayment,E18020
plo,E18021
promisingly,E18022
pundit,E18023
rattled,E18024
recovers,E18025
redeems,E18026
rediscovered,E18027
reevaluation,E18028
religiously,E18029
restart,E18030
silicon,E18031
spurt,E18032
stalled,E18033
trafficking,E18034
tumbled,E18035
upgrading,E18036
upsurge,E18037
whopping,E18038
williamsburg,E18039
withered,E18040
zooming,E18041
abduction,E18042
abortion,E18043
academia,E18044
barbara,E18045
borrows,E18046
budgeting,E18047
bush,E18048
byrd,E18049
carson,E18050
contentious,E18051
crimson,E18052
dreaming,E18053
drugpushers,E18054
entrepreneur,E18055
epa,E18056
evergrowing,E18057
expendable,E18058
funny,E18059
gable,E18060
handwringers,E18061
houston,E18062
inhibit,E18063
journeyed,E18064
kuwait,E18065
mandating,E18066
medic,E18067
michel,E18068
multinational,E18069
overlaid,E18070
payload,E18071
peacekeeping,E18072
rampart,E18073
rangoon,E18074
reborn,E18075
regan,E18076
risktakers,E18077
risktaking,E18078
ritter,E18079
ruckelshaus,E18080
sandburg,E18081
schoolroom,E18082
scowcroft,E18083
sexual,E18084
soothe,E18085
sparked,E18086
stephen,E18087
sunrise,E18088
tall,E18089
trujillo,E18090
uncomfortable,E18091
underline,E18092
airfare,E18093
apiece,E18094
breathes,E18095
bypass,E18096
counterstrike,E18097
crystal,E18098
dc,E18099
deregulate,E18100
doorstep,E18101
draping,E18102
ennobles,E18103
hale,E18104
harlem,E18105
invincible,E18106
jean,E18107
knocking,E18108
laser,E18109
mattingly,E18110
neediest,E18111
nguyen,E18112
nonnuclear,E18113
peacekeeper,E18114
persecutes,E18115
poised,E18116
positioned,E18117
proverb,E18118
pulling,E18119
rediscovery,E18120
refound,E18121
saigon,E18122
sandinista,E18123
semiconductor,E18124
shopping,E18125
silhouette,E18126
softly,E18127
soothing,E18128
steep,E18129
subway,E18130
terrorist,E18131
transistor,E18132
unleashing,E18133
virus,E18134
alleyway,E18135
allure,E18136
aspire,E18137
beckons,E18138
bedding,E18139
bolstering,E18140
bowen,E18141
breakup,E18142
cavoli,E18143
challenger,E18144
childlike,E18145
choir,E18146
cleareyed,E18147
comeback,E18148
costars,E18149
enthralled,E18150
espionage,E18151
everest,E18152
ferrell,E18153
film,E18154
gorbachev,E18155
ink,E18156
joyful,E18157
nightly,E18158
otis,E18159
outcompete,E18160
outproduce,E18161
outsell,E18162
overspends,E18163
paused,E18164
peering,E18165
physicist,E18166
pianist,E18167
prodigy,E18168
profamily,E18169
profuture,E18170
projobs,E18171
redefine,E18172
ring,E18173
rousing,E18174
scoop,E18175
shackled,E18176
sinful,E18177
singer,E18178
slamming,E18179
sneaking,E18180
song,E18181
spider,E18182
stroll,E18183
subatomic,E18184
suburban,E18185
swamped,E18186
teddy,E18187
touted,E18188
trevor,E18189
tyrone,E18190
undertaxed,E18191
unearth,E18192
unfettered,E18193
vigil,E18194
warms,E18195
blunt,E18196
bob,E18197
boondoggle,E18198
carve,E18199
chair,E18200
dashed,E18201
debating,E18202
delighted,E18203
dinosaur,E18204
forgive,E18205
gentle,E18206
grit,E18207
heartened,E18208
heartwarming,E18209
iceland,E18210
impassioned,E18211
keyed,E18212
kid,E18213
leaning,E18214
leverage,E18215
lineitem,E18216
mess,E18217
mia,E18218
monster,E18219
nelle,E18220
obsessed,E18221
onto,E18222
painted,E18223
patsy,E18224
reagan,E18225
sandinistas,E18226
sdi,E18227
sentry,E18228
sleeve,E18229
speakership,E18230
starter,E18231
supposedly,E18232
syria,E18233
titled,E18234
trap,E18235
warmhearted,E18236
ail,E18237
anthony,E18238
behemoth,E18239
blackboard,E18240
blueberry,E18241
catchall,E18242
chernobyl,E18243
cocaine,E18244
comma,E18245
commercialization,E18246
cranberry,E18247
crawfish,E18248
dan,E18249
destructionism,E18250
drugfree,E18251
echoing,E18252
emmitsburg,E18253
footrace,E18254
fuego,E18255
graveyard,E18256
greening,E18257
heirloom,E18258
inf,E18259
inherits,E18260
jacob,E18261
kean,E18262
legislates,E18263
lovingly,E18264
madman,E18265
marijuana,E18266
miranda,E18267
missed,E18268
mujahidin,E18269
nancy,E18270
obsession,E18271
overdo,E18272
pare,E18273
pen,E18274
plummeting,E18275
pulaski,E18276
ravaging,E18277
recitation,E18278
registering,E18279
resurgence,E18280
riding,E18281
roger,E18282
shallu,E18283
signaling,E18284
slipping,E18285
tierra,E18286
tucked,E18287
turnabout,E18288
unassailable,E18289
vibrant,E18290
wildflower,E18291
wreaks,E18292
addicted,E18293
bicker,E18294
breathless,E18295
certifiably,E18296
devastatingly,E18297
dropout,E18298
dumper,E18299
everglades,E18300
fueled,E18301
hanging,E18302
homelessness,E18303
hormone,E18304
kicked,E18305
kingpin,E18306
literate,E18307
longfellow,E18308
magnet,E18309
micromanagement,E18310
multiyear,E18311
packard,E18312
pentagon,E18313
personable,E18314
pettiness,E18315
poem,E18316
preordained,E18317
pusher,E18318
quayle,E18319
rediscover,E18320
reenact,E18321
refinance,E18322
rolled,E18323
sideline,E18324
spendthrift,E18325
talented,E18326
toughen,E18327
wane,E18328
appalled,E18329
atop,E18330
boarder,E18331
branik,E18332
branstad,E18333
budding,E18334
catalyst,E18335
environmentalist,E18336
erich,E18337
fog,E18338
gardner,E18339
gdansk,E18340
grandfather,E18341
grandparent,E18342
grimy,E18343
guy,E18344
hallmark,E18345
havel,E18346
honecker,E18347
languished,E18348
leaguers,E18349
lech,E18350
lou,E18351
markwell,E18352
monumentous,E18353
personel,E18354
phone,E18355
playwright,E18356
prague,E18357
pvt,E18358
revel,E18359
sprit,E18360
sullivan,E18361
thumb,E18362
usa,E18363
vaclav,E18364
validate,E18365
walesa,E18366
aching,E18367
airman,E18368
alan,E18369
andreotti,E18370
arabia,E18371
bahrain,E18372
